sheet,row_in_sheet,worker_id,department_code,shift_str,checkin_raw,checkout_raw,checkin_type,checkout_type,note_K,late_text_P,late_min_Q,shift_start_S,shift_end_T,hours_worked_U,late_min_deducted_V,late_deduction_W,early_min_X,wage_per_min_Y,early_deduction_Z,daily_rate_AA,ot_before_AB,ot_before_hours_AC,ot_after_AD,ot_after_hours_AE,total_ot_AF,ot_pay_AG,gross_wage_AH,damage_deduction_AI,other_deduction_AJ
วันที่ 5 กะเช้า,70,UNK-2d87b36d,DW1,07:00 - 16:00,"datetime.datetime(2026, 4, 5, 7, 4, 8)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 5 กะเช้า,71,UNK-2efa4f89,DW1,07:00 - 16:00,"datetime.datetime(2026, 4, 5, 6, 59, 32)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 5 กะเช้า,72,UNK-0bbf5e9e,DW1,07:00 - 16:00,"datetime.datetime(2026, 4, 5, 6, 56, 17)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 5 กะเช้า,73,UNK-7b2547ed,DW1,07:00 - 16:00,"datetime.datetime(2026, 4, 5, 6, 53, 41)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 5 กะเช้า,74,UNK-9afa59b3,DW1,07:00 - 16:00,"datetime.datetime(2026, 4, 5, 6, 55, 24)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 5 กะเช้า,75,UNK-c6f2318c,DW1,07:00 - 16:00,"datetime.datetime(2026, 4, 5, 6, 46, 14)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 5 กะเช้า,76,UNK-f70b9a2f,DW1,07:00 - 16:00,"datetime.datetime(2026, 4, 5, 6, 45, 26)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 5 กะเช้า,77,UNK-fa2bb2a7,DW1,07:00 - 16:00,"datetime.datetime(2026, 4, 5, 7, 18, 44)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 5 กะเช้า,78,UNK-bea2776d,แม่บ้านชม้อย,07:00 - 16:00,"datetime.datetime(2026, 4, 5, 6, 59, 38)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 5 กะเช้า,79,UNK-61e8db8b,นักศึกษา,07:00 - 16:00,"datetime.datetime(2026, 4, 5, 6, 50, 14)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 5 กะเช้า,80,UNK-202f2622,นักศึกษา,07:00 - 16:00,"datetime.datetime(2026, 4, 5, 6, 49, 15)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 5 กะดึก,9,4e0d6495,BM1,17:00 - 02:00,"datetime.datetime(2026, 4, 5, 16, 53, 40)","datetime.datetime(2026, 4, 6, 2, 6, 48)",datetime,datetime,,,,,,,,,,,,,,,,,,,,,
วันที่ 5 กะดึก,10,a1434df1,BM1,17:00 - 02:00,"datetime.datetime(2026, 4, 5, 16, 49, 12)","datetime.datetime(2026, 4, 6, 2, 6, 57)",datetime,datetime,,,,,,,,,,,,,,,,,,,,,
วันที่ 5 กะดึก,11,eb21e2fe,BM1,17:00 - 02:00,"datetime.datetime(2026, 4, 5, 16, 42, 41)","datetime.datetime(2026, 4, 6, 2, 6, 33)",datetime,datetime,,,,,,,,,,,,,,,,,,,,,
วันที่ 5 กะดึก,12,d9a58a3b,BM1,17:00 - 02:00,"datetime.datetime(2026, 4, 5, 16, 41, 3)","datetime.datetime(2026, 4, 6, 2, 7, 20)",datetime,datetime,,,,,,,,,,,,,,,,,,,,,
วันที่ 5 กะดึก,13,afa3cdcb,BM1,17:00 - 02:00,"datetime.datetime(2026, 4, 5, 16, 48, 11)","datetime.datetime(2026, 4, 6, 2, 7, 12)",datetime,datetime,,,,,,,,,,,,,,,,,,,,,
วันที่ 5 กะดึก,14,fd6cb95d,BM1,17:00 - 02:00,"datetime.datetime(2026, 4, 5, 16, 40, 37)","datetime.datetime(2026, 4, 6, 2, 6, 44)",datetime,datetime,,,,,,,,,,,,,,,,,,,,,
วันที่ 5 กะดึก,15,e2c3b84e,BM3,17:00 - 02:00,"datetime.datetime(2026, 4, 5, 17, 5, 45)","datetime.datetime(2026, 4, 6, 2, 7, 3)",datetime,datetime,,,,,,,,,,,,,,,,,,,,,
วันที่ 5 กะดึก,16,7b0325eb,BM3,17:00 - 02:00,"datetime.datetime(2026, 4, 5, 16, 51, 56)","datetime.datetime(2026, 4, 6, 2, 19, 34)",datetime,datetime,,,,,,,,,,,,,,,,,,,,,
วันที่ 5 กะดึก,17,527df15b,BM3,17:00 - 02:00,"datetime.datetime(2026, 4, 5, 16, 44, 31)","datetime.datetime(2026, 4, 6, 2, 7, 9)",datetime,datetime,,,,,,,,,,,,,,,,,,,,,
วันที่ 5 กะดึก,18,3f2fbf48,BM3,17:00 - 02:00,"datetime.datetime(2026, 4, 5, 16, 29, 44)","datetime.datetime(2026, 4, 6, 2, 6, 51)",datetime,datetime,,,,,,,,,,,,,,,,,,,,,
วันที่ 5 กะดึก,19,UNK-54036272,DW1,17:00 - 02:00,"datetime.datetime(2026, 4, 5, 16, 47, 31)","datetime.datetime(2026, 4, 6, 2, 6, 41)",datetime,datetime,,,,,,,,,,,,,,,,,,,,,
วันที่ 5 กะดึก,20,UNK-3408381f,DW1,17:00 - 02:00,"datetime.datetime(2026, 4, 5, 16, 40, 56)","datetime.datetime(2026, 4, 6, 2, 7, 17)",datetime,datetime,,,,,,,,,,,,,,,,,,,,,
วันที่ 7,9,71997662,BM1,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 8, 27, 53)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 7,10,751e62e0,BM1,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 8, 40, 18)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 7,11,5bd2e394,BM1,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 8, 33, 4)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 7,12,4e0d6495,BM1,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 8, 32, 40)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 7,13,2c36278f,BM1,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 8, 28, 47)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 7,14,c929a433,BM1,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 8, 27, 30)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 7,15,fb02fcb0,BM1,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 8, 27, 25)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 7,16,7c05ac8b,BM1,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 8, 25, 10)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 7,17,2248cbf1,BM1,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 8, 23, 5)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 7,18,6465bfc1,BM1,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 8, 28)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 7,19,ab40dc68,BM1,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 8, 21, 12)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 7,20,3402e0ab,BM1,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 8, 26, 28)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 7,21,1842fe5c,BM1,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 8, 17, 15)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 7,22,21a1ddde,BM1,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 8, 15, 51)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 7,23,c824c6d0,BM1,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 8, 13, 43)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 7,24,3f80ac99,BM1,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 8, 13, 37)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,146.66,
วันที่ 7,25,eb21e2fe,BM1,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 8, 13, 20)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 7,26,aef22320,BM1,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 8, 12, 32)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 7,27,61891806,BM1,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 8, 11, 43)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 7,28,7cc640df,BM1,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 8, 11, 2)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 7,29,50abc11e,BM1,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 8, 10, 58)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 7,30,63713ac2,BM1,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 8, 10, 25)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 7,31,46c3c357,BM1,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 8, 7, 3)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 7,32,1479ee7b,BM1,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 8, 3, 13)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 7,33,d231ad3d,BM1,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 8, 2, 37)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 7,34,a5267a49,BM1,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 8, 11, 9)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 7,35,f5313315,BM1,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 7, 57, 35)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 7,36,0cc1316e,BM1,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 7, 56, 1)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 7,37,7834a5e8,BM1,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 8, 14, 18)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 7,38,87b45132,BM1,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 6, 56, 24)","datetime.time(17, 30)",datetime,time,OT 1.5,,,,,,,,,,,,07:00-08:30,1.5,,,,,,,
วันที่ 7,39,fd6cb95d,BM1,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 8, 3, 41)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 7,40,8bb009f9,BM1,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 8, 20, 12)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 7,41,218ea9e8,BM1,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 8, 22, 56)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 7,42,0d3e98ce,BM1,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 8, 19, 54)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 7,43,c9f5cfe8,BM3,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 8, 6, 38)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 7,44,51607d69,BM3,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 8, 33)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 7,45,e2c3b84e,BM3,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 8, 32, 28)","datetime.time(10, 42)",datetime,time,ลาป่วยกลับบ้าน 10:42,,,,,,,,,,,,,,,,,,,,
วันที่ 7,46,8692390d,BM3,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 8, 30, 55)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 7,47,064346e2,BM3,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 8, 30, 49)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 7,48,7b0325eb,BM3,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 8, 29, 9)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 7,49,3970bf70,BM3,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 8, 28, 55)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 7,50,c68ad73a,BM3,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 8, 28, 36)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 7,51,3f2fbf48,BM3,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 8, 28, 17)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 7,52,b8af6336,BM3,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 8, 23, 13)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 7,53,a24d2d89,BM3,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 8, 19, 27)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 7,54,49449bd8,BM3,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 8, 19, 18)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 7,55,4ab08763,BM3,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 8, 17, 3)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 7,56,1401e8f7,BM3,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 8, 16, 53)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 7,57,527df15b,BM3,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 8, 15, 50)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 7,58,5a93de02,BM3,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 8, 14, 23)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 7,59,8adf0902,BM3,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 8, 9, 55)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 7,60,797d83e4,BM3,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 8, 9, 32)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 7,61,5873dfa8,BM3,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 8, 7, 11)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 7,62,72f27a1b,BM3,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 8, 6, 28)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 7,63,90215749,BM3,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 8, 6, 2)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 7,64,ca9f5bac,BM3,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 8, 5, 52)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 7,65,8edf486b,BM3,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 8, 5, 40)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 7,66,6be09a81,BM3,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 8, 2, 55)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 7,67,d21c7cd0,BM3,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 8, 1, 50)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 7,68,1e3584fc,BM3,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 8, 0, 10)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 7,69,7ff87556,BM3,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 7, 58, 11)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 7,70,786f807d,BM3,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 7, 58, 5)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 7,71,42ef5aa9,BM3,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 7, 56, 15)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 7,72,f11d2894,BM3,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 7, 55, 54)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 7,73,UNK-fa2bb2a7,DW1,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 8, 29, 25)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 7,74,UNK-f70b9a2f,DW1,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 8, 24, 15)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 7,75,UNK-9afa59b3,DW1,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 8, 19, 21)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 7,76,UNK-3408381f,DW1,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 8, 14, 34)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 7,77,UNK-de217633,DW1,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 8, 13, 15)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 7,78,UNK-c6f2318c,DW1,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 7, 59, 15)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 7,79,UNK-fce78e53,DW1,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 7, 56, 22)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 7,80,UNK-2efa4f89,DW1,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 7, 19, 53)","datetime.time(17, 30)",datetime,time,OT 1.5,,,,,,,,,,,,07:00-08:30,1.5,,,,,,,
วันที่ 7,81,UNK-0bbf5e9e,DW1,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 7, 3, 3)","datetime.time(17, 30)",datetime,time,OT 1.5,,,,,,,,,,,,07:00-08:30,1.5,,,,,,,
วันที่ 7,82,UNK-7b2547ed,DW1,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 6, 56, 20)","datetime.time(17, 30)",datetime,time,OT 1.5,,,,,,,,,,,,07:00-08:30,1.5,,,,,,,
วันที่ 7,83,UNK-2d87b36d,DW1,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 6, 56, 14)","datetime.time(17, 30)",datetime,time,OT 1.5,,,,,,,,,,,,07:00-08:30,1.5,,,,,,,
วันที่ 7,84,UNK-bea2776d,แม่บ้าน,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 8, 15, 44)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 7,85,UNK-b41726fa,นักศึกษาแบงค์,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 8, 30, 43)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 7,86,UNK-15f7f59b,นักศึกษาฝึกงาน,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 8, 23, 52)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 7,87,UNK-61e8db8b,นักศึกษาฝึกงาน,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 8, 21, 17)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 7,88,UNK-202f2622,นักศึกษาฝึกงาน,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 8, 21, 7)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 7,89,UNK-7d54f731,นักศึกษาฝึกงาน,08:30 - 17:30,"datetime.datetime(2026, 4, 7, 8, 21, 3)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 8,9,d9a58a3b,BM1,08:30 - 17:30,"datetime.datetime(2026, 4, 8, 8, 55, 31)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 8,10,751e62e0,BM1,08:30 - 17:30,"datetime.datetime(2026, 4, 8, 8, 48, 34)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 8,11,2c36278f,BM1,08:30 - 17:30,"datetime.datetime(2026, 4, 8, 8, 30, 36)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 8,12,c929a433,BM1,08:30 - 17:30,"datetime.datetime(2026, 4, 8, 8, 30, 25)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 8,13,fb02fcb0,BM1,08:30 - 17:30,"datetime.datetime(2026, 4, 8, 8, 26, 41)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 8,14,2248cbf1,BM1,08:30 - 17:30,"datetime.datetime(2026, 4, 8, 8, 25, 45)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 8,15,ab40dc68,BM1,08:30 - 17:30,"datetime.datetime(2026, 4, 8, 8, 26, 8)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 8,16,5bd2e394,BM1,08:30 - 17:30,"datetime.datetime(2026, 4, 8, 8, 22, 42)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 8,17,71997662,BM1,08:30 - 17:30,"datetime.datetime(2026, 4, 8, 8, 22, 24)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 8,18,6465bfc1,BM1,08:30 - 17:30,"datetime.datetime(2026, 4, 8, 8, 31, 28)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 8,19,50abc11e,BM1,08:30 - 17:30,"datetime.datetime(2026, 4, 8, 8, 22, 31)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 8,20,8bb009f9,BM1,08:30 - 17:30,"datetime.datetime(2026, 4, 8, 8, 21, 43)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 8,21,7cc640df,BM1,08:30 - 17:30,"datetime.datetime(2026, 4, 8, 8, 22, 36)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 8,22,aef22320,BM1,08:30 - 17:30,"datetime.datetime(2026, 4, 8, 8, 19, 47)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 8,23,1842fe5c,BM1,08:30 - 17:30,"datetime.datetime(2026, 4, 8, 8, 18, 57)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 8,24,61891806,BM1,08:30 - 17:30,"datetime.datetime(2026, 4, 8, 8, 17, 29)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 8,25,46c3c357,BM1,08:30 - 17:30,"datetime.datetime(2026, 4, 8, 8, 17, 24)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 8,26,218ea9e8,BM1,08:30 - 17:30,"datetime.datetime(2026, 4, 8, 8, 16, 36)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 8,27,a5267a49,BM1,08:30 - 17:30,"datetime.datetime(2026, 4, 8, 8, 18, 17)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 8,28,3f80ac99,BM1,08:30 - 17:30,"datetime.datetime(2026, 4, 8, 8, 11, 16)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 8,29,c824c6d0,BM1,08:30 - 17:30,"datetime.datetime(2026, 4, 8, 8, 11, 21)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 8,30,1479ee7b,BM1,08:30 - 17:30,"datetime.datetime(2026, 4, 8, 8, 9, 54)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 8,31,3402e0ab,BM1,08:30 - 17:30,"datetime.datetime(2026, 4, 8, 8, 29, 56)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 8,32,eb21e2fe,BM1,08:30 - 17:30,"datetime.datetime(2026, 4, 8, 8, 9, 43)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 8,33,7834a5e8,BM1,08:30 - 17:30,"datetime.datetime(2026, 4, 8, 8, 10, 1)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 8,34,7c05ac8b,BM1,08:30 - 17:30,"datetime.datetime(2026, 4, 8, 8, 7, 1)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 8,35,afa3cdcb,BM1,08:30 - 17:30,"datetime.datetime(2026, 4, 8, 8, 24, 12)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 8,36,0cc1316e,BM1,08:30 - 17:30,"datetime.datetime(2026, 4, 8, 8, 3, 9)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 8,37,63713ac2,BM1,08:30 - 17:30,"datetime.datetime(2026, 4, 8, 8, 9, 39)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 8,38,d231ad3d,BM1,08:30 - 17:30,"datetime.datetime(2026, 4, 8, 8, 0, 20)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
